Commit_ID,Commit_Author_Login,File_Name,Additions,Changes,Deletions
5525779b2dd4ecf70c7d75572191c64d68a27e33,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,1,2,1
5525779b2dd4ecf70c7d75572191c64d68a27e33,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,1,2,1
21eded8d326b25ca6d00bb9b0aa4f9bbac19c05c,codal-sid,backend/rptool/serializers.py,75,78,3
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/public/favicon.ico,0,0,0
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/public/favicon.png,0,0,0
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/public/logo.svg,11,11,0
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/public/logo192.png,0,0,0
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/public/logo512.png,0,0,0
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/public/manifest.json,17,23,6
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/src/Pages/People/Component/employee.jsx,14,18,4
55152e29d4a3db84fb253c1c3f641e2d8986375a,codal-jsojitra,frontend/src/serviceWorker.js,9,18,9
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,4,7,3
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/EditRequest/Component/EditResource.jsx,8,9,1
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/RequestList/Component/request.jsx,20,25,5
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/RequestResource/Component/AddRequest/AddRequest.jsx,7,14,7
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,2,4,2
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,12,13,1
d4b8f64bba7321166f1f76eb0482e3c2049298a8,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,8,12,4
1528407b7eb226fd6607b7a44777f48be79c33b8,codal-sid,backend/rptool/serializers.py,179,207,28
1528407b7eb226fd6607b7a44777f48be79c33b8,codal-sid,backend/rptool/views.py,21,27,6
613bdc7e52c9cf0486a840cc0dd9255eb030608c,codal-sid,backend/rptool/serializers.py,6,12,6
9656e27ab6a81215e8e3f30b5aee7571c06e3677,codal-jsojitra,frontend/src/common/Config.js,1,2,1
08e0547fc1457006fb64af2135c5752742156ea1,codal-sid,backend/rptool/serializers.py,179,207,28
08e0547fc1457006fb64af2135c5752742156ea1,codal-sid,backend/rptool/views.py,21,27,6
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,4,7,3
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/EditRequest/Component/EditResource.jsx,8,9,1
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/RequestList/Component/request.jsx,20,25,5
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/AddRequest/AddRequest.jsx,7,14,7
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,2,4,2
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,12,13,1
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,8,12,4
df74e64995dd3c09f033d8bba7c48836d9312d64,codal-jsojitra,frontend/src/common/Config.js,1,2,1
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Assets/css/scss/_component.scss,16,16,0
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Assets/css/scss/_profile.scss,7,9,2
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Assets/css/scss/_project.scss,21,37,16
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Assets/css/scss/style.css,24,26,2
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Assets/css/scss/style.css.map,1,2,1
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,1,1,0
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,8,14,6
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,5,9,4
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/EditMoveAllocation/Component/EditMoveResource.jsx,4,7,3
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/RequestList/Component/request.jsx,8,12,4
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,2,4,2
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,2,4,2
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,8,11,3
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,3,5,2
611c029b243aba8a577b359ad11033fc6cb455fc,codal-sid,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,58,108,50
fcf009fd08d8a10897f98a06718d775b19d80333,codal-jsojitra,frontend/src/Pages/Request/RequestList/Component/request.jsx,5,7,2
fcf009fd08d8a10897f98a06718d775b19d80333,codal-jsojitra,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,52,104,52
85c2c8d9528a03c3e4175a22327e4fbe2f18047a,codal-jsojitra,frontend/src/Assets/css/scss/_component.scss,16,16,0
85c2c8d9528a03c3e4175a22327e4fbe2f18047a,codal-jsojitra,frontend/src/Assets/css/scss/_project.scss,21,37,16
85c2c8d9528a03c3e4175a22327e4fbe2f18047a,codal-jsojitra,frontend/src/Assets/css/scss/style.css,19,19,0
85c2c8d9528a03c3e4175a22327e4fbe2f18047a,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
85c2c8d9528a03c3e4175a22327e4fbe2f18047a,codal-jsojitra,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,1,1,0
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Assets/css/scss/_profile.scss,7,9,2
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Assets/css/scss/style.css,5,7,2
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,8,14,6
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,5,9,4
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/EditMoveAllocation/Component/EditMoveResource.jsx,4,7,3
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/RequestList/Component/request.jsx,3,5,2
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,2,4,2
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,2,4,2
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,8,11,3
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,3,5,2
b5ca7184cd2aa4973f5b80f7816fa328573666f8,codal-jsojitra,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,27,46,19
8a5f64ae8a04be806dd2eb11301a16ab05a6db21,codal-sid,frontend/src/Pages/Request/EditMoveAllocation/Component/EditMoveResource.jsx,26,28,2
8a5f64ae8a04be806dd2eb11301a16ab05a6db21,codal-sid,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,8,11,3
8a5f64ae8a04be806dd2eb11301a16ab05a6db21,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,15,17,2
8a5f64ae8a04be806dd2eb11301a16ab05a6db21,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,17,23,6
8a5f64ae8a04be806dd2eb11301a16ab05a6db21,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,1,2,1
8a5f64ae8a04be806dd2eb11301a16ab05a6db21,codal-sid,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,6,9,3
5dfc42b425d4df4df2dd6547068070a2ad0968f5,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,8,11,3
80b9a775ad8dfb1150c804e8c7a68b5a3996e665,codal-jsojitra,frontend/src/Pages/Request/EditMoveAllocation/Component/EditMoveResource.jsx,26,28,2
80b9a775ad8dfb1150c804e8c7a68b5a3996e665,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,15,17,2
80b9a775ad8dfb1150c804e8c7a68b5a3996e665,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,17,23,6
80b9a775ad8dfb1150c804e8c7a68b5a3996e665,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,1,2,1
80b9a775ad8dfb1150c804e8c7a68b5a3996e665,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,6,9,3
c02d0d89abc93de1be274b9c7713d0d6bcbf9288,codal-sid,backend/rptool/serializers.py,2,4,2
c02d0d89abc93de1be274b9c7713d0d6bcbf9288,codal-sid,backend/rptool/views.py,2,4,2
429c7f4c0fb3e268d80fdc1e4a7a0bc1f76c5e20,codal-sid,backend/rptool/serializers.py,1,2,1
25d0e3d1da87c35edf274c7d8b683df9e054458d,codal-sid,backend/rptool/serializers.py,1,2,1
25d0e3d1da87c35edf274c7d8b683df9e054458d,codal-sid,backend/rptool/views.py,2,4,2
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Assets/css/scss/_requestResource.scss,9,9,0
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Assets/css/scss/style.css,7,7,0
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Assets/css/scss/style.css.map,1,2,1
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,0,1,1
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,90,125,35
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,88,125,37
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,22,25,3
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,61,82,21
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Container/index.js,2,4,2
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,22,25,3
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/Request/RequestResource/Container/index.js,2,4,2
38e52dcefd569e2dc4760e5a292b930ee38d14e4,codal-sid,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,5,10,5
61635771381e34f34acab84740771ad851e17dde,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,33,51,18
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Assets/css/scss/_requestResource.scss,9,9,0
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Assets/css/scss/style.css,7,7,0
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Assets/css/scss/style.css.map,1,2,1
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/EditChangeAllocation/Component/EditAllocation.jsx,90,125,35
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/EditResource/Component/EditRequest.jsx,88,125,37
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,22,25,3
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,29,33,4
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Container/index.js,2,4,2
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,22,25,3
14ec7fcaeabf63c3ad2d142148a4ed2b50667319,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Container/index.js,2,4,2
fba873c4020ca4a6091fc62f29697e54d3fbfc0b,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,0,1,1
fba873c4020ca4a6091fc62f29697e54d3fbfc0b,codal-jsojitra,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,5,10,5
f92c8e109cb8b60eb3966b4e7dace8c01e8ef746,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,3,6,3
f92c8e109cb8b60eb3966b4e7dace8c01e8ef746,codal-sid,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,14,24,10
f47edd1f5ab3b00a763db4820d23b816659f9567,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,12,26,14
f8d222dd8ddc16f59e131298ed6c3573ac4e2e9a,codal-jsojitra,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,3,6,3
f8d222dd8ddc16f59e131298ed6c3573ac4e2e9a,codal-jsojitra,frontend/src/Pages/Projects/ProjectList/Component/projectList.jsx,10,14,4
3f76cd7d61e77185a7fe9d95ebf62a14681160f8,codal-sid,frontend/src/Assets/img/user_avatar.png,0,0,0
3f76cd7d61e77185a7fe9d95ebf62a14681160f8,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,23,40,17
3f76cd7d61e77185a7fe9d95ebf62a14681160f8,codal-sid,frontend/src/Pages/Request/RequestList/Component/request.jsx,41,46,5
3f76cd7d61e77185a7fe9d95ebf62a14681160f8,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,4,14,10
3f76cd7d61e77185a7fe9d95ebf62a14681160f8,codal-sid,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,44,65,21
3f76cd7d61e77185a7fe9d95ebf62a14681160f8,codal-sid,frontend/src/common/nameSorter.js,13,13,0
d1e3ff29e9ee7cb984a4d0a984e7cd623103ea36,codal-sid,backend/rptool/serializers.py,20,41,21
d1e3ff29e9ee7cb984a4d0a984e7cd623103ea36,codal-sid,backend/rptool/views.py,15,16,1
8ac0c5b6f970690929317774067427c6e46f5497,codal-jsojitra,frontend/src/Assets/img/user_avatar.png,0,0,0
8ac0c5b6f970690929317774067427c6e46f5497,codal-jsojitra,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,23,40,17
8ac0c5b6f970690929317774067427c6e46f5497,codal-jsojitra,frontend/src/Pages/Request/RequestList/Component/request.jsx,41,46,5
8ac0c5b6f970690929317774067427c6e46f5497,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,4,14,10
8ac0c5b6f970690929317774067427c6e46f5497,codal-jsojitra,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,44,65,21
8ac0c5b6f970690929317774067427c6e46f5497,codal-jsojitra,frontend/src/common/nameSorter.js,13,13,0
fa79906b39577f8cac57b55d5b62f38d047283e8,codal-sid,backend/rptool/views.py,0,1,1
b3edcae7328edb8f53da51642bec7a071c283a3e,codal-sid,backend/rptool/serializers.py,20,41,21
b3edcae7328edb8f53da51642bec7a071c283a3e,codal-sid,backend/rptool/views.py,16,17,1
641e70f47505e3820c48b9eeb7be53a5ffe4ec2f,codal-sid,frontend/src/Actions/index.js,1,2,1
641e70f47505e3820c48b9eeb7be53a5ffe4ec2f,codal-sid,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,89,139,50
641e70f47505e3820c48b9eeb7be53a5ffe4ec2f,codal-sid,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,26,41,15
fb11a1d65b8b7e3aeda72236815d0d1094b9d39b,codal-jsojitra,frontend/src/Actions/index.js,1,2,1
fb11a1d65b8b7e3aeda72236815d0d1094b9d39b,codal-jsojitra,frontend/src/Pages/Projects/ProjectDetails/Component/project.jsx,89,139,50
fb11a1d65b8b7e3aeda72236815d0d1094b9d39b,codal-jsojitra,frontend/src/Pages/UserProfile/Profile/Component/profile.jsx,26,41,15
ec61bf46faf0e695bb9a26c413f5623e9a4cd16d,codal-sid,backend/rptool/admin.py,2,4,2
ec61bf46faf0e695bb9a26c413f5623e9a4cd16d,codal-sid,backend/rptool/serializers.py,1,6,5
ec61bf46faf0e695bb9a26c413f5623e9a4cd16d,codal-sid,backend/rptool/signals.py,4,10,6
ec61bf46faf0e695bb9a26c413f5623e9a4cd16d,codal-sid,backend/rptool/views.py,2,3,1
abe7e7099b8bb161f1b769f161ea2ceef7efa4ba,codal-sid,backend/rptool/admin.py,2,4,2
abe7e7099b8bb161f1b769f161ea2ceef7efa4ba,codal-sid,backend/rptool/serializers.py,1,6,5
abe7e7099b8bb161f1b769f161ea2ceef7efa4ba,codal-sid,backend/rptool/signals.py,4,10,6
abe7e7099b8bb161f1b769f161ea2ceef7efa4ba,codal-sid,backend/rptool/views.py,2,3,1
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/admin.py,11,21,10
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/filters.py,5,14,9
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/migrations/0037_auto_20200509_1437.py,24,24,0
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/migrations/0038_project_created_by.py,19,19,0
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/models.py,5,6,1
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/permissions.py,10,10,0
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/serializers.py,271,455,184
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/signals.py,133,309,176
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/tasks.py,17,34,17
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/urls.py,2,3,1
e9092790078a7e7472548534b1483f7f6d1fb600,codal-sid,backend/rptool/views.py,208,317,109
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Actions/index.js,24,26,2
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Actions/type.js,2,2,0
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Pages/Request/RequestResource/Component/AddRequest/AddRequest.jsx,11,18,7
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,17,56,39
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,25,41,16
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,20,47,27
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Container/index.js,4,6,2
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,2,2,0
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Reducers/Request/MoveResourceRequest.js,21,21,0
91e8d0781d69001ab5d314ae03ca390f953094bf,codal-sid,frontend/src/Reducers/index.js,3,5,2
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/admin.py,11,21,10
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/migrations/0038_project_created_by.py,19,19,0
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/models.py,4,4,0
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/serializers.py,92,115,23
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/signals.py,56,59,3
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/tasks.py,17,34,17
dc113b413a2fce6a278990dcae10c0169347448b,codal-sid,backend/rptool/views.py,79,162,83
6d0964d777bbcf198205880c064e4fb2409c4864,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/AddRequest/AddRequest.jsx,11,18,7
582c8d73d70e7af68d5239f92d19de4b8f3cac5c,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,1,2,1
7ed10500fd34402f822bc2248a190eb3024f87ef,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,10,17,7
7ed10500fd34402f822bc2248a190eb3024f87ef,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,2,2,0
bb25bc95888ee7002fcaeebe240edfbc86475ecb,codal-sid,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,9,13,4
bb25bc95888ee7002fcaeebe240edfbc86475ecb,codal-sid,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,1,2,1
fc6a523e222b8ed6780d85e287ca234a6f508419,codal-jsojitra,frontend/src/common/Config.js,1,3,2
9495535c9deb72932adf1846a526bb8a6814d4a3,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,1,2,1
c62abf082ba0d05f73ce4e800fcda9775410e623,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,10,15,5
c62abf082ba0d05f73ce4e800fcda9775410e623,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,1,2,1
c62abf082ba0d05f73ce4e800fcda9775410e623,codal-jsojitra,frontend/src/common/Config.js,2,3,1
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/filters.py,5,14,9
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/migrations/0037_auto_20200509_1437.py,24,24,0
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/models.py,1,2,1
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/permissions.py,10,10,0
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/serializers.py,188,358,170
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/signals.py,80,256,176
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/urls.py,2,3,1
99381198f7ab5e2a02ff21d6a7712fe866354b98,codal-sid,backend/rptool/views.py,139,175,36
91d5ac32e46faba256485e7d3dcd95c5db579f65,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/RequestSubmit.jsx,1,2,1
d39b233817f9e277e4f4a23c6bbaa0f2be9a2310,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,1,2,1
da5a084832052c2b5a126d87072313d860afe797,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,2,6,4
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,AfterInstall.sh,24,24,0
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,BeforeInstall.sh,3,3,0
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,appspec.yml,11,30,19
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,backend/mainapp/settings.py,2,2,0
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,backend/requirements.txt,1,1,0
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,backend/rptool/views.py,34,47,13
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,frontend/docker/Dockerfile,3,4,1
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,frontend/src/Pages/Projects/EditProject/Component/EditProject.js,2,3,1
ed95cb15ab52c4e6fc076b55fd4cf89c5c07d986,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,2,2,0
49ee6818d6bee702018d6cc66e3cb9719056a564,codal-jsojitra,frontend/src/Actions/index.js,1,3,2
49ee6818d6bee702018d6cc66e3cb9719056a564,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/MoveResource.jsx,1,2,1
49ee6818d6bee702018d6cc66e3cb9719056a564,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step1.jsx,5,13,8
49ee6818d6bee702018d6cc66e3cb9719056a564,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Component/Step2.jsx,8,15,7
49ee6818d6bee702018d6cc66e3cb9719056a564,codal-jsojitra,frontend/src/Pages/Request/RequestResource/Component/MoveResourceStep/Container/index.js,0,1,1
